file,language,line,proof_name
02_FORMAL/coq/properties/StoreRelation.v,coq,343,fresh_loc_not_in_store_ty
02_FORMAL/coq/properties/StoreRelation.v,coq,359,store_ty_extends_alloc
02_FORMAL/coq/properties/StoreRelation.v,coq,392,store_rel_le_alloc
02_FORMAL/coq/properties/StoreRelation.v,coq,455,val_rel_le_ref_same_loc
02_FORMAL/coq/properties/StoreRelation.v,coq,470,val_rel_le_build_ref
02_FORMAL/coq/properties/StoreRelation.v,coq,492,store_rel_le_lookup
02_FORMAL/coq/properties/StoreRelation.v,coq,514,val_rel_le_secret_always
02_FORMAL/coq/properties/StoreRelation.v,coq,524,val_rel_le_secret_value_left
02_FORMAL/coq/properties/StoreRelation.v,coq,533,val_rel_le_secret_value_right
02_FORMAL/coq/properties/StoreRelation.v,coq,548,val_rel_le_unit
02_FORMAL/coq/properties/StoreWfLemmas.v,coq,20,store_wf_lookup_value
02_FORMAL/coq/properties/StoreWfLemmas.v,coq,33,store_wf_lookup_typed
02_FORMAL/coq/properties/StoreWfLemmas.v,coq,47,store_wf_typed_loc_has_value
02_FORMAL/coq/properties/StoreWfLemmas.v,coq,60,store_wf_typed_loc_gives_typed_value
02_FORMAL/coq/properties/SubstitutionCommute.v,coq,31,extend_rho_sc_same
02_FORMAL/coq/properties/SubstitutionCommute.v,coq,38,extend_rho_sc_diff
02_FORMAL/coq/properties/SubstitutionCommute.v,coq,47,extend_rho_sc_shadow
02_FORMAL/coq/properties/SubstitutionCommute.v,coq,54,extend_rho_sc_comm
02_FORMAL/coq/properties/SubstitutionCommute.v,coq,77,subst_not_free_sc
02_FORMAL/coq/properties/SubstitutionCommute.v,coq,142,subst_closed_sc
02_FORMAL/coq/properties/SubstitutionCommute.v,coq,149,closed_unit_sub
02_FORMAL/coq/properties/SubstitutionCommute.v,coq,152,closed_bool_sub
02_FORMAL/coq/properties/SubstitutionCommute.v,coq,155,closed_int_sub
02_FORMAL/coq/properties/SubstitutionCommute.v,coq,158,closed_string_sub
02_FORMAL/coq/properties/SubstitutionCommute.v,coq,161,closed_loc_sub
02_FORMAL/coq/properties/TypeMeasure.v,coq,70,ty_size_pos
02_FORMAL/coq/properties/TypeMeasure.v,coq,78,ty_size_fn_arg
02_FORMAL/coq/properties/TypeMeasure.v,coq,85,ty_size_fn_res
02_FORMAL/coq/properties/TypeMeasure.v,coq,93,ty_size_prod_left
02_FORMAL/coq/properties/TypeMeasure.v,coq,100,ty_size_prod_right
02_FORMAL/coq/properties/TypeMeasure.v,coq,108,ty_size_sum_left
02_FORMAL/coq/properties/TypeMeasure.v,coq,115,ty_size_sum_right
02_FORMAL/coq/properties/TypeMeasure.v,coq,123,ty_size_ref_content
02_FORMAL/coq/properties/TypeMeasure.v,coq,130,ty_size_secret_content
02_FORMAL/coq/properties/TypeMeasure.v,coq,137,ty_size_proof_content
02_FORMAL/coq/properties/TypeMeasure.v,coq,153,ty_size_lt_wf
02_FORMAL/coq/properties/TypeMeasure.v,coq,160,ty_size_induction
02_FORMAL/coq/properties/TypeMeasure.v,coq,211,first_order_no_fn
02_FORMAL/coq/properties/TypeMeasure.v,coq,220,first_order_decidable
02_FORMAL/coq/properties/TypeMeasure.v,coq,227,first_order_prod_inv
02_FORMAL/coq/properties/TypeMeasure.v,coq,235,first_order_sum_inv
02_FORMAL/coq/properties/TypeMeasure.v,coq,243,first_order_ref_inv
02_FORMAL/coq/properties/TypeMeasure.v,coq,250,first_order_secret_inv
02_FORMAL/coq/properties/TypeMeasure.v,coq,257,first_order_proof_inv
02_FORMAL/coq/properties/TypeMeasure.v,coq,287,fo_compound_depth_prod
02_FORMAL/coq/properties/TypeMeasure.v,coq,294,fo_compound_depth_sum
02_FORMAL/coq/properties/TypeMeasure.v,coq,301,fo_compound_depth_prod_left
02_FORMAL/coq/properties/TypeMeasure.v,coq,307,fo_compound_depth_prod_right
02_FORMAL/coq/properties/TypeMeasure.v,coq,313,fo_compound_depth_sum_left
02_FORMAL/coq/properties/TypeMeasure.v,coq,319,fo_compound_depth_sum_right
02_FORMAL/coq/properties/TypeMeasure.v,coq,326,fo_compound_depth_primitive
02_FORMAL/coq/properties/TypeMeasure.v,coq,377,ty_depth_fn_arg
02_FORMAL/coq/properties/TypeMeasure.v,coq,383,ty_depth_fn_res
02_FORMAL/coq/properties/TypeMeasure.v,coq,390,first_order_base_depth
02_FORMAL/coq/properties/ValRelMonotone.v,coq,28,val_rel_le_monotone
02_FORMAL/coq/properties/ValRelMonotone.v,coq,49,val_rel_le_zero
02_FORMAL/coq/properties/ValRelMonotone.v,coq,64,val_rel_le_pred
02_FORMAL/coq/properties/ValRelMonotone.v,coq,79,val_rel_le_trans_mono
02_FORMAL/coq/properties/ValRelMonotone.v,coq,98,val_rel_le_max
02_FORMAL/coq/properties/ValRelMonotone.v,coq,112,val_rel_le_from_max
02_FORMAL/coq/properties/ValRelMonotone.v,coq,131,val_rel_le_to_min
02_FORMAL/coq/properties/ValRelMonotone.v,coq,141,val_rel_le_to_min_r
02_FORMAL/coq/properties/ValRelStepLimit_PROOF.v,coq,39,val_rel_n_to_val_rel_fo_proven
02_FORMAL/coq/properties/ValRelStepLimit_PROOF.v,coq,58,val_rel_n_step_up_k
02_FORMAL/coq/properties/ValRelStepLimit_PROOF.v,coq,80,val_rel_n_to_val_rel_with_typing
02_FORMAL/coq/properties/ValRelStepLimit_PROOF.v,coq,115,val_rel_n_TFn_typing
02_FORMAL/coq/properties/ValRelStepLimit_PROOF.v,coq,131,val_rel_n_composite_typing
02_FORMAL/coq/properties/ValRelStepLimit_PROOF.v,coq,157,val_rel_n_to_val_rel_proven
02_FORMAL/coq/properties/ValRelStepLimit_PROOF.v,coq,226,val_rel_step_limit_zero_admits
02_FORMAL/coq/properties/_archive_deprecated/ApplicationComplete.v,coq,88,val_rel_n_1_unit
02_FORMAL/coq/properties/_archive_deprecated/ApplicationComplete.v,coq,98,val_rel_n_1_bool
02_FORMAL/coq/properties/_archive_deprecated/ApplicationComplete.v,coq,108,val_rel_n_1_int
02_FORMAL/coq/properties/_archive_deprecated/ApplicationComplete.v,coq,118,val_rel_n_1_string
02_FORMAL/coq/properties/_archive_deprecated/ApplicationComplete.v,coq,128,val_rel_n_1_secret
02_FORMAL/coq/properties/_archive_deprecated/ApplicationComplete.v,coq,146,store_rel_n_1_from_same_max
02_FORMAL/coq/properties/_archive_deprecated/ApplicationComplete.v,coq,246,tapp_step0_complete_proven
02_FORMAL/coq/properties/_archive_deprecated/ApplicationComplete.v,coq,341,tapp_step0_complete_unit
02_FORMAL/coq/properties/_archive_deprecated/ApplicationComplete.v,coq,353,tapp_step0_complete_bool
02_FORMAL/coq/properties/_archive_deprecated/ApplicationComplete.v,coq,417,val_rel_n_1_from_canonical_fo
02_FORMAL/coq/properties/_archive_deprecated/ApplicationComplete.v,coq,449,val_rel_n_1_from_canonical
02_FORMAL/coq/properties/_archive_deprecated/ApplicationComplete.v,coq,493,tapp_step0_complete_typed
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,49,exp_rel_step1_fst_typed
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,73,exp_rel_step1_snd_typed
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,98,exp_rel_step1_let_typed
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,118,exp_rel_step1_handle_typed
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,142,exp_rel_step1_if_same_bool
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,163,exp_rel_step1_app_typed
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,211,val_rel_at_type_reflexive_fo
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,275,val_rel_n_step_up_identical_fo
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,305,val_rel_n_step_up_fo_typed_pos
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,355,val_rel_n_step_0_to_1_with_structure
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,401,exp_rel_step1_case_inl_typed
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,418,exp_rel_step1_case_inr_typed
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,441,exp_rel_step1_inl_value
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,457,exp_rel_step1_inr_value
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,480,exp_rel_step1_ref_typed
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,497,exp_rel_step1_deref_typed
02_FORMAL/coq/properties/_archive_deprecated/AxiomEliminationVerified.v,coq,513,exp_rel_step1_assign_typed
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,278,value_not_step
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,310,pair_value_components
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,320,inl_value_components
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,330,inr_value_components
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,340,app_value_is_lam
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,363,step_deterministic
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,476,multi_step_deterministic_value_aux
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,496,multi_step_deterministic_value
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,513,multi_step_confluence_aux
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,533,multi_step_confluence
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,594,value_pure_expr
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,603,strongly_pure_subst
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,634,strongly_pure_step_preserves_aux
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,746,strongly_pure_step_preserves
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,756,pure_step_preserves_store
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,767,pure_multi_step_preserves_store_aux
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,783,pure_multi_step_preserves_store
02_FORMAL/coq/properties/_archive_deprecated/EvalDeterminism.v,coq,796,eval_determinism_complete
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,101,subst_rel_n_empty
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,111,subst_rel_n_extend
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,135,subst_rel_n_mono
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,163,compat_unit
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,188,compat_bool
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,242,compat_int
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,290,compat_string
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,335,compat_loc
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,387,compat_var
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,434,compat_lam
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,471,compat_app
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,506,compat_pair
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,528,compat_fst
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,547,compat_snd
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,568,compat_inl
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,595,compat_inr
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,608,compat_case
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,641,compat_if
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,671,compat_let
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,695,compat_perform
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,708,compat_handle
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,731,compat_ref
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,744,compat_deref
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,757,compat_assign
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,775,compat_classify
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,803,compat_declassify
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,817,compat_prove
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,847,compat_require
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,860,compat_grant
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,882,fundamental_theorem
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,1062,fundamental_closed
02_FORMAL/coq/properties/_archive_deprecated/FundamentalTheorem.v,coq,1087,non_interference
02_FORMAL/coq/properties/_archive_deprecated/KripkeMutual.v,coq,49,val_rel_at_type_fo_independent
02_FORMAL/coq/properties/_archive_deprecated/KripkeMutual.v,coq,89,val_rel_at_type_fo_equiv
02_FORMAL/coq/properties/_archive_deprecated/KripkeMutual.v,coq,102,val_rel_n_weaken_fo
02_FORMAL/coq/properties/_archive_deprecated/KripkeMutual.v,coq,135,store_rel_n_weaken_aux_fo
02_FORMAL/coq/properties/_archive_deprecated/KripkeMutual.v,coq,161,store_rel_n_weaken_aux
02_FORMAL/coq/properties/_archive_deprecated/KripkeMutual.v,coq,173,val_rel_n_weaken_fo_proof
02_FORMAL/coq/properties/_archive_deprecated/KripkeMutual.v,coq,183,val_rel_n_weaken_proof
02_FORMAL/coq/properties/_archive_deprecated/KripkeMutual.v,coq,195,val_rel_n_mono_store_fo
02_FORMAL/coq/properties/_archive_deprecated/KripkeMutual.v,coq,223,val_rel_n_mono_store_proof
02_FORMAL/coq/properties/_archive_deprecated/KripkeMutual.v,coq,253,kripke_mutual_zero_admits
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF.v,coq,105,is_value_b_sound
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF.v,coq,443,subst_rho_assign
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF.v,coq,450,value_ref_is_loc
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF.v,coq,465,store_well_typed_dom
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF.v,coq,494,logical_relation_assign
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF_FIXED.v,coq,120,store_update_lookup_eq
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF_FIXED.v,coq,129,store_update_lookup_neq
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF_FIXED.v,coq,376,val_rel_n_unit
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF_FIXED.v,coq,399,val_rel_n_ref
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF_FIXED.v,coq,423,val_rel_n_ref_same_loc
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF_FIXED.v,coq,440,val_rel_n_step_down
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF_FIXED.v,coq,469,exp_rel_n_step_down
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF_FIXED.v,coq,484,store_rel_n_step_down
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF_FIXED.v,coq,501,store_update_preserves_rel
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF_FIXED.v,coq,576,subst_rho_assign
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF_FIXED.v,coq,582,value_ref_is_loc
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF_FIXED.v,coq,596,store_well_typed_dom
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationAssign_PROOF_FIXED.v,coq,608,logical_relation_assign
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_INTEGRATION.v,coq,20,subst_rho_declassify
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_INTEGRATION.v,coq,39,declassify_multi_step
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_INTEGRATION.v,coq,58,val_rel_n_secret_unwrap
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_INTEGRATION.v,coq,80,lc_EDeclassify
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_INTEGRATION.v,coq,93,logical_relation_declassify
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_INTEGRATION.v,coq,166,exp_rel_declassify_ctx
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_PROOF.v,coq,59,declassify_steps_to_value
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_PROOF.v,coq,76,subst_rho_declassify
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_PROOF.v,coq,101,val_rel_n_secret_unwrap
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_PROOF.v,coq,124,exp_rel_n_step_closure
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_PROOF.v,coq,171,exp_rel_n_value
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_PROOF.v,coq,210,typing_declassify_inversion
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_PROOF.v,coq,231,declassify_preserves_exp_rel
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_PROOF.v,coq,359,logical_relation_declassify
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_PROOF_REFINED.v,coq,187,logical_relation_declassify
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_PROOF_REFINED.v,coq,280,logical_relation_declassify_alt
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_v2.v,coq,50,subst_rho_EDeclassify
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_v2.v,coq,61,EDeclassify_value_step
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_v2.v,coq,71,multi_step_under_EDeclassify1
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_v2.v,coq,93,multi_step_under_EDeclassify2
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_v2.v,coq,121,val_rel_n_secret_trivial
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_v2.v,coq,187,logical_relation_declassify_proven
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeclassify_v2.v,coq,241,logical_relation_declassify_full
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeref_PROOF_FINAL.v,coq,72,ty_eq_dec
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeref_PROOF_FINAL.v,coq,128,subst_rho_identity
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeref_PROOF_FINAL.v,coq,131,subst_rho_deref
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeref_PROOF_FINAL.v,coq,232,val_rel_n_ref_same_loc
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeref_PROOF_FINAL.v,coq,242,value_no_step
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeref_PROOF_FINAL.v,coq,257,multi_step_value
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeref_PROOF_FINAL.v,coq,266,multi_step_trans
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeref_PROOF_FINAL.v,coq,277,multi_step_deref_cong
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeref_PROOF_FINAL.v,coq,289,deref_loc_step
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeref_PROOF_FINAL.v,coq,296,multi_step_one
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeref_PROOF_FINAL.v,coq,303,step_preserves_store
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeref_PROOF_FINAL.v,coq,310,multi_step_preserves_store
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationDeref_PROOF_FINAL.v,coq,372,logical_relation_deref
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationRef_PROOF.v,coq,51,subst_rho_ERef
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationRef_PROOF.v,coq,63,store_rel_n_same_fresh
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationRef_PROOF.v,coq,82,val_rel_n_ref_self
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationRef_PROOF.v,coq,137,store_ty_extends_add_loc
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationRef_PROOF.v,coq,154,store_rel_n_fresh_not_in_ty
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationRef_PROOF.v,coq,171,store_rel_n_fresh_not_in_ty_pos
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationRef_PROOF.v,coq,191,store_rel_n_after_alloc
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationRef_PROOF.v,coq,256,ERef_value_step
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationRef_PROOF.v,coq,266,ERef_value_multi_step
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationRef_PROOF.v,coq,278,multi_step_under_ERef
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationRef_PROOF.v,coq,319,logical_relation_ref_proven
02_FORMAL/coq/properties/_archive_deprecated/LogicalRelationRef_PROOF.v,coq,428,logical_relation_ref_full
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,86,val_rel_le_store_weaken_fo
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,120,combined_properties_first_order
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,153,closed_pair_components
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,163,value_pair_components
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,169,closed_inl_component
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,176,closed_inr_component
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,183,value_inl_component
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,189,value_inr_component
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,196,closed_app
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,207,closed_app_left
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,214,closed_app_right
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,222,closed_lam_body
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,236,free_in_subst_closed
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,334,subst_closed
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,348,closed_pair
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,355,closed_fst
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,361,closed_snd
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,367,closed_deref
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,373,closed_if
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,382,closed_let
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,388,closed_let_body
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,398,closed_case
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,404,closed_case_left
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,413,closed_case_right
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,422,closed_handle
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,428,closed_handle_body
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,438,closed_inl
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,444,closed_inr
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,450,closed_if_construct
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,457,closed_let_construct
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,466,closed_case_construct
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,479,closed_handle_construct
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,488,closed_fst_construct
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,494,closed_snd_construct
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,500,closed_ref
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,506,closed_deref_construct
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,512,closed_assign
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,519,closed_perform
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,525,closed_perform_inv
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,531,closed_loc
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,537,closed_unit
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,542,closed_assign_left
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,548,closed_assign_right
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,556,closed_ref_inv
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,562,closed_classify
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,568,closed_classify_inv
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,574,closed_declassify
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,581,closed_declassify_left
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,587,closed_declassify_right
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,593,closed_prove
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,599,closed_prove_inv
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,605,closed_require
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,611,closed_require_inv
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,617,closed_grant
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,623,closed_grant_inv
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,633,step_preserves_closed
02_FORMAL/coq/properties/_archive_deprecated/MasterTheorem.v,coq,849,reduction_preserves_closed
